"img1","img2","similarity"
"gazebo22.jpg","gazebo8.jpg",0.371666666666667
"gazebo22.jpg","gazebo18.jpg",0.326984126984127
"gazebo22.jpg","gazebo10.jpg",0.433333333333333
"gazebo22.jpg","gazebo3.jpg",0.0396825396825397
"gazebo22.jpg","gazebo0.jpg",0.616213151927438
"gazebo22.jpg","gazebo1.jpg",0.311507936507937
"gazebo22.jpg","gazebo14.jpg",0.439393939393939
"gazebo22.jpg","gazebo20.jpg",0.293253968253968
"gazebo22.jpg","gazebo19.jpg",0.318181818181818
"gazebo22.jpg","gazebo2.jpg",0.604166666666667
"gazebo22.jpg","gazebo21.jpg",0.183333333333333
"gazebo22.jpg","gazebo7.jpg",0.225
"gazebo22.jpg","gazebo5.jpg",0.131578947368421
"gazebo22.jpg","gazebo6.jpg",0.125
"gazebo22.jpg","gazebo13.jpg",0.319298245614035
"gazebo22.jpg","gazebo23.jpg",0.279824561403509
"gazebo22.jpg","gazebo15.jpg",0.433333333333333
"gazebo22.jpg","gazebo11.jpg",0.50952380952381
"gazebo22.jpg","gazebo16.jpg",0.131578947368421
"gazebo22.jpg","gazebo12.jpg",0.233333333333333
"gazebo22.jpg","gazebo17.jpg",0.326569264069264
"gazebo22.jpg","gazebo9.jpg",0.5125
"gazebo22.jpg","gazebo4.jpg",0.163492063492063
"gazebo8.jpg","gazebo22.jpg",0.371666666666667
"gazebo8.jpg","gazebo18.jpg",0.306972789115646
"gazebo8.jpg","gazebo10.jpg",0.319548872180451
"gazebo8.jpg","gazebo3.jpg",0.3625
"gazebo8.jpg","gazebo0.jpg",0.251587301587302
"gazebo8.jpg","gazebo1.jpg",0.333897243107769
"gazebo8.jpg","gazebo14.jpg",0.275396825396825
"gazebo8.jpg","gazebo20.jpg",0.430701754385965
"gazebo8.jpg","gazebo19.jpg",0.526315789473684
"gazebo8.jpg","gazebo2.jpg",0.329166666666667
"gazebo8.jpg","gazebo21.jpg",0.483333333333333
"gazebo8.jpg","gazebo7.jpg",0.501666666666667
"gazebo8.jpg","gazebo5.jpg",0.24047619047619
"gazebo8.jpg","gazebo6.jpg",0.287301587301587
"gazebo8.jpg","gazebo13.jpg",0.296666666666667
"gazebo8.jpg","gazebo23.jpg",0.320833333333333
"gazebo8.jpg","gazebo15.jpg",0.503333333333333
"gazebo8.jpg","gazebo11.jpg",0.26969696969697
"gazebo8.jpg","gazebo16.jpg",0.316785714285714
"gazebo8.jpg","gazebo12.jpg",0.243055555555556
"gazebo8.jpg","gazebo17.jpg",0.412698412698413
"gazebo8.jpg","gazebo9.jpg",0.235714285714286
"gazebo8.jpg","gazebo4.jpg",0.71031746031746
"gazebo18.jpg","gazebo22.jpg",0.326984126984127
"gazebo18.jpg","gazebo8.jpg",0.306972789115646
"gazebo18.jpg","gazebo10.jpg",0.387878787878788
"gazebo18.jpg","gazebo3.jpg",0.485595238095238
"gazebo18.jpg","gazebo0.jpg",0.11
"gazebo18.jpg","gazebo1.jpg",0.124603174603175
"gazebo18.jpg","gazebo14.jpg",0.407407407407407
"gazebo18.jpg","gazebo20.jpg",0.289166666666667
"gazebo18.jpg","gazebo19.jpg",0.189583333333333
"gazebo18.jpg","gazebo2.jpg",0.316666666666667
"gazebo18.jpg","gazebo21.jpg",0.4625
"gazebo18.jpg","gazebo7.jpg",0.237301587301587
"gazebo18.jpg","gazebo5.jpg",0.527777777777778
"gazebo18.jpg","gazebo6.jpg",0.336842105263158
"gazebo18.jpg","gazebo13.jpg",0.449880952380952
"gazebo18.jpg","gazebo23.jpg",0.136666666666667
"gazebo18.jpg","gazebo15.jpg",0.404583333333333
"gazebo18.jpg","gazebo11.jpg",0.168181818181818
"gazebo18.jpg","gazebo16.jpg",0.164285714285714
"gazebo18.jpg","gazebo12.jpg",0.300757575757576
