"img1","img2","similarity"
"gazebo20.jpg","gazebo15.jpg",0.866666666666667
"gazebo20.jpg","gazebo2.jpg",0.333333333333333
"gazebo20.jpg","gazebo23.jpg",0.666666666666667
"gazebo20.jpg","gazebo16.jpg",0.4
"gazebo20.jpg","gazebo13.jpg",0.666666666666667
"gazebo20.jpg","gazebo8.jpg",0.666666666666667
"gazebo20.jpg","gazebo0.jpg",0
"gazebo20.jpg","gazebo21.jpg",0.571428571428571
"gazebo20.jpg","gazebo14.jpg",0.166666666666667
"gazebo20.jpg","gazebo6.jpg",0.0416666666666667
"gazebo20.jpg","gazebo22.jpg",0.1
"gazebo20.jpg","gazebo1.jpg",0.833333333333333
"gazebo20.jpg","gazebo4.jpg",0.111111111111111
"gazebo20.jpg","gazebo17.jpg",0.6
"gazebo20.jpg","gazebo10.jpg",0.666666666666667
"gazebo20.jpg","gazebo19.jpg",1
"gazebo20.jpg","gazebo18.jpg",0.166666666666667
"gazebo20.jpg","gazebo5.jpg",0.375
"gazebo20.jpg","gazebo12.jpg",0.571428571428571
"gazebo20.jpg","gazebo7.jpg",0.5
"gazebo20.jpg","gazebo9.jpg",0.333333333333333
"gazebo20.jpg","gazebo3.jpg",0.523809523809524
"gazebo20.jpg","gazebo11.jpg",0.166666666666667
"gazebo15.jpg","gazebo20.jpg",0.866666666666667
"gazebo15.jpg","gazebo2.jpg",0.5
"gazebo15.jpg","gazebo23.jpg",0.8
"gazebo15.jpg","gazebo16.jpg",0.6
"gazebo15.jpg","gazebo13.jpg",0.444444444444444
"gazebo15.jpg","gazebo8.jpg",0.6
"gazebo15.jpg","gazebo0.jpg",0
"gazebo15.jpg","gazebo21.jpg",0.2
"gazebo15.jpg","gazebo14.jpg",0
"gazebo15.jpg","gazebo6.jpg",0
"gazebo15.jpg","gazebo22.jpg",0.6
"gazebo15.jpg","gazebo1.jpg",0.75
"gazebo15.jpg","gazebo4.jpg",0
"gazebo15.jpg","gazebo17.jpg",1
"gazebo15.jpg","gazebo10.jpg",0.25
"gazebo15.jpg","gazebo19.jpg",0.5
"gazebo15.jpg","gazebo18.jpg",0.25
"gazebo15.jpg","gazebo5.jpg",0.333333333333333
"gazebo15.jpg","gazebo12.jpg",0.666666666666667
"gazebo15.jpg","gazebo7.jpg",0.75
"gazebo15.jpg","gazebo9.jpg",0.888888888888889
"gazebo15.jpg","gazebo3.jpg",0.666666666666667
"gazebo15.jpg","gazebo11.jpg",0.142857142857143
"gazebo2.jpg","gazebo20.jpg",0.333333333333333
"gazebo2.jpg","gazebo15.jpg",0.5
"gazebo2.jpg","gazebo23.jpg",0.125
"gazebo2.jpg","gazebo16.jpg",0
"gazebo2.jpg","gazebo13.jpg",0.5
"gazebo2.jpg","gazebo8.jpg",0
"gazebo2.jpg","gazebo0.jpg",0
"gazebo2.jpg","gazebo21.jpg",0.5
"gazebo2.jpg","gazebo14.jpg",0.4
"gazebo2.jpg","gazebo6.jpg",0
"gazebo2.jpg","gazebo22.jpg",0.6875
"gazebo2.jpg","gazebo1.jpg",0.25
"gazebo2.jpg","gazebo4.jpg",0.037037037037037
"gazebo2.jpg","gazebo17.jpg",0.2
"gazebo2.jpg","gazebo10.jpg",0.75
"gazebo2.jpg","gazebo19.jpg",0
"gazebo2.jpg","gazebo18.jpg",0
"gazebo2.jpg","gazebo5.jpg",0.5
"gazebo2.jpg","gazebo12.jpg",0
"gazebo2.jpg","gazebo7.jpg",0.4
"gazebo2.jpg","gazebo9.jpg",0
"gazebo2.jpg","gazebo3.jpg",0
"gazebo2.jpg","gazebo11.jpg",0.5
"gazebo23.jpg","gazebo20.jpg",0.666666666666667
"gazebo23.jpg","gazebo15.jpg",0.8
"gazebo23.jpg","gazebo2.jpg",0.125
"gazebo23.jpg","gazebo16.jpg",0.285714285714286
"gazebo23.jpg","gazebo13.jpg",0.166666666666667
"gazebo23.jpg","gazebo8.jpg",0.666666666666667
"gazebo23.jpg","gazebo0.jpg",0.142857142857143
"gazebo23.jpg","gazebo21.jpg",0.222222222222222
"gazebo23.jpg","gazebo14.jpg",0.142857142857143
"gazebo23.jpg","gazebo6.jpg",0.428571428571429
"gazebo23.jpg","gazebo22.jpg",0
"gazebo23.jpg","gazebo1.jpg",0.4
"gazebo23.jpg","gazebo4.jpg",0.555555555555556
"gazebo23.jpg","gazebo17.jpg",0.428571428571429
"gazebo23.jpg","gazebo10.jpg",0.25
"gazebo23.jpg","gazebo19.jpg",0.666666666666667
"gazebo23.jpg","gazebo18.jpg",0
"gazebo23.jpg","gazebo5.jpg",0.333333333333333
"gazebo23.jpg","gazebo12.jpg",0.727272727272727
"gazebo23.jpg","gazebo7.jpg",0
"gazebo23.jpg","gazebo9.jpg",0.166666666666667
"gazebo23.jpg","gazebo3.jpg",0.833333333333333
"gazebo23.jpg","gazebo11.jpg",0
"gazebo16.jpg","gazebo20.jpg",0.4
"gazebo16.jpg","gazebo15.jpg",0.6
"gazebo16.jpg","gazebo2.jpg",0
"gazebo16.jpg","gazebo23.jpg",0.285714285714286
"gazebo16.jpg","gazebo13.jpg",0
"gazebo16.jpg","gazebo8.jpg",0.333333333333333
"gazebo16.jpg","gazebo0.jpg",0.333333333333333
"gazebo16.jpg","gazebo21.jpg",0.0666666666666667
"gazebo16.jpg","gazebo14.jpg",0
"gazebo16.jpg","gazebo6.jpg",0.571428571428571
"gazebo16.jpg","gazebo22.jpg",0
"gazebo16.jpg","gazebo1.jpg",0.333333333333333
"gazebo16.jpg","gazebo4.jpg",0.833333333333333
"gazebo16.jpg","gazebo17.jpg",0.166666666666667
"gazebo16.jpg","gazebo10.jpg",0.25
"gazebo16.jpg","gazebo19.jpg",0.5
"gazebo16.jpg","gazebo18.jpg",0.285714285714286
"gazebo16.jpg","gazebo5.jpg",0
"gazebo16.jpg","gazebo12.jpg",0.5
"gazebo16.jpg","gazebo7.jpg",NA
"gazebo16.jpg","gazebo9.jpg",0.428571428571429
"gazebo16.jpg","gazebo3.jpg",0.666666666666667
"gazebo16.jpg","gazebo11.jpg",0.25
