"img1","img2","similarity"
"beach13.jpg","beach19.jpg",0.243813131313131
"beach13.jpg","beach6.jpg",0.701515151515152
"beach13.jpg","beach1.jpg",0.212987012987013
"beach13.jpg","beach17.jpg",0.262608225108225
"beach13.jpg","beach7.jpg",0.551190476190476
"beach13.jpg","beach21.jpg",0.205880230880231
"beach13.jpg","beach14.jpg",0.160678210678211
"beach13.jpg","beach10.jpg",0.325324675324675
"beach13.jpg","beach9.jpg",0.12521645021645
"beach13.jpg","beach5.jpg",0.298665223665224
"beach13.jpg","beach8.jpg",0.238888888888889
"beach13.jpg","beach23.jpg",0.167532467532468
"beach13.jpg","beach11.jpg",0.261796536796537
"beach13.jpg","beach15.jpg",0.249404761904762
"beach13.jpg","beach3.jpg",0.312445887445887
"beach13.jpg","beach16.jpg",0.678463203463203
"beach13.jpg","beach20.jpg",0.493398268398268
"beach13.jpg","beach2.jpg",0.479130591630592
"beach13.jpg","beach12.jpg",0.357810245310245
"beach13.jpg","beach22.jpg",0.13452380952381
"beach13.jpg","beach18.jpg",0.478318903318903
"beach13.jpg","beach0.jpg",0.362878787878788
"beach13.jpg","beach4.jpg",0.217640692640693
"beach19.jpg","beach13.jpg",0.243813131313131
"beach19.jpg","beach6.jpg",0.279166666666667
"beach19.jpg","beach1.jpg",0.191648629148629
"beach19.jpg","beach17.jpg",0.343217893217893
"beach19.jpg","beach7.jpg",0.32754329004329
"beach19.jpg","beach21.jpg",0.369101731601732
"beach19.jpg","beach14.jpg",0.253463203463203
"beach19.jpg","beach10.jpg",0.283008658008658
"beach19.jpg","beach9.jpg",0.24512987012987
"beach19.jpg","beach5.jpg",0.362121212121212
"beach19.jpg","beach8.jpg",0.252867965367965
"beach19.jpg","beach23.jpg",0.255952380952381
"beach19.jpg","beach11.jpg",0.287234356552538
"beach19.jpg","beach15.jpg",0.526028138528139
"beach19.jpg","beach3.jpg",0.328533635676493
"beach19.jpg","beach16.jpg",0.230735930735931
"beach19.jpg","beach20.jpg",0.175585789871504
"beach19.jpg","beach2.jpg",0.227272727272727
"beach19.jpg","beach12.jpg",0.356493506493506
"beach19.jpg","beach22.jpg",0.413203463203463
"beach19.jpg","beach18.jpg",0.198214285714286
"beach19.jpg","beach0.jpg",0.384235209235209
"beach19.jpg","beach4.jpg",0.192099567099567
"beach6.jpg","beach13.jpg",0.701515151515152
"beach6.jpg","beach19.jpg",0.279166666666667
"beach6.jpg","beach1.jpg",0.227607241243605
"beach6.jpg","beach17.jpg",0.138419913419913
"beach6.jpg","beach7.jpg",0.50945165945166
"beach6.jpg","beach21.jpg",0.197727272727273
"beach6.jpg","beach14.jpg",0.186580086580087
"beach6.jpg","beach10.jpg",0.442604617604618
"beach6.jpg","beach9.jpg",0.074025974025974
"beach6.jpg","beach5.jpg",0.491297717434081
"beach6.jpg","beach8.jpg",0.309012199921291
"beach6.jpg","beach23.jpg",0.652410468319559
"beach6.jpg","beach11.jpg",0.438311688311688
"beach6.jpg","beach15.jpg",0.0334415584415584
"beach6.jpg","beach3.jpg",0.538961038961039
"beach6.jpg","beach16.jpg",0.439935064935065
"beach6.jpg","beach20.jpg",0.480952380952381
"beach6.jpg","beach2.jpg",0.357954545454545
"beach6.jpg","beach12.jpg",0.209036796536797
"beach6.jpg","beach22.jpg",0.336363636363636
"beach6.jpg","beach18.jpg",0.233279220779221
"beach6.jpg","beach0.jpg",0.0845238095238095
"beach6.jpg","beach4.jpg",0.340210547028729
"beach1.jpg","beach13.jpg",0.212987012987013
"beach1.jpg","beach19.jpg",0.191648629148629
"beach1.jpg","beach6.jpg",0.227607241243605
"beach1.jpg","beach17.jpg",0.468470418470418
"beach1.jpg","beach7.jpg",0.434963269054178
"beach1.jpg","beach21.jpg",0.698106060606061
"beach1.jpg","beach14.jpg",0.592478354978355
"beach1.jpg","beach10.jpg",0.377799094844549
"beach1.jpg","beach9.jpg",0.461435786435786
"beach1.jpg","beach5.jpg",0.18254132231405
"beach1.jpg","beach8.jpg",0.74724025974026
"beach1.jpg","beach23.jpg",0.30021645021645
"beach1.jpg","beach11.jpg",0.446031746031746
"beach1.jpg","beach15.jpg",0.353391053391053
"beach1.jpg","beach3.jpg",0.395797258297258
"beach1.jpg","beach16.jpg",0.146248196248196
"beach1.jpg","beach20.jpg",0.311904761904762
"beach1.jpg","beach2.jpg",0.299368686868687
"beach1.jpg","beach12.jpg",0.274134199134199
"beach1.jpg","beach22.jpg",0.430027548209366
"beach1.jpg","beach18.jpg",0.24025974025974
"beach1.jpg","beach0.jpg",0.420238095238095
"beach1.jpg","beach4.jpg",0.106493506493506
"beach17.jpg","beach13.jpg",0.262608225108225
"beach17.jpg","beach19.jpg",0.343217893217893
"beach17.jpg","beach6.jpg",0.138419913419913
"beach17.jpg","beach1.jpg",0.468470418470418
"beach17.jpg","beach7.jpg",0.33030303030303
"beach17.jpg","beach21.jpg",0.513038548752835
"beach17.jpg","beach14.jpg",0.48797225501771
"beach17.jpg","beach10.jpg",0.344426406926407
"beach17.jpg","beach9.jpg",0.61708152958153
"beach17.jpg","beach5.jpg",0.139069264069264
"beach17.jpg","beach8.jpg",0.464187327823691
"beach17.jpg","beach23.jpg",0.319606782106782
"beach17.jpg","beach11.jpg",0.471031746031746
"beach17.jpg","beach15.jpg",0.307323232323232
"beach17.jpg","beach3.jpg",0.340367965367965
"beach17.jpg","beach16.jpg",0.213744588744589
"beach17.jpg","beach20.jpg",0.403514739229025
"beach17.jpg","beach2.jpg",0.520238095238095
"beach17.jpg","beach12.jpg",0.233387445887446
"beach17.jpg","beach22.jpg",0.373196248196248
"beach17.jpg","beach18.jpg",0.338095238095238
"beach17.jpg","beach0.jpg",0.514285714285714
"beach17.jpg","beach4.jpg",0.094047619047619
"beach7.jpg","beach13.jpg",0.551190476190476
"beach7.jpg","beach19.jpg",0.32754329004329
"beach7.jpg","beach6.jpg",0.50945165945166
"beach7.jpg","beach1.jpg",0.434963269054178
"beach7.jpg","beach17.jpg",0.33030303030303
"beach7.jpg","beach21.jpg",0.388546176046176
"beach7.jpg","beach14.jpg",0.302597402597403
"beach7.jpg","beach10.jpg",0.318795093795094
"beach7.jpg","beach9.jpg",0.164141414141414
"beach7.jpg","beach5.jpg",0.256764069264069
"beach7.jpg","beach8.jpg",0.414502164502164
"beach7.jpg","beach23.jpg",0.382792207792208
"beach7.jpg","beach11.jpg",0.516576479076479
"beach7.jpg","beach15.jpg",0.19455266955267
"beach7.jpg","beach3.jpg",0.412662337662338
"beach7.jpg","beach16.jpg",0.559848484848485
"beach7.jpg","beach20.jpg",0.417478354978355
"beach7.jpg","beach2.jpg",0.359361471861472
"beach7.jpg","beach12.jpg",0.410569985569986
"beach7.jpg","beach22.jpg",0.410829069919979
"beach7.jpg","beach18.jpg",0.296933621933622
"beach7.jpg","beach0.jpg",0.454076479076479
"beach7.jpg","beach4.jpg",0.0868506493506493
"beach21.jpg","beach13.jpg",0.205880230880231
"beach21.jpg","beach19.jpg",0.369101731601732
"beach21.jpg","beach6.jpg",0.197727272727273
"beach21.jpg","beach1.jpg",0.698106060606061
"beach21.jpg","beach17.jpg",0.513038548752835
"beach21.jpg","beach7.jpg",0.388546176046176
"beach21.jpg","beach14.jpg",0.506782106782107
"beach21.jpg","beach10.jpg",0.553499278499278
"beach21.jpg","beach9.jpg",0.68975468975469
"beach21.jpg","beach5.jpg",0.20508658008658
"beach21.jpg","beach8.jpg",0.632034632034632
"beach21.jpg","beach23.jpg",0.500487012987013
"beach21.jpg","beach11.jpg",0.413744588744589
"beach21.jpg","beach15.jpg",0.122348484848485
"beach21.jpg","beach3.jpg",0.530898268398268
"beach21.jpg","beach16.jpg",0.108189033189033
"beach21.jpg","beach20.jpg",0.283503401360544
"beach21.jpg","beach2.jpg",0.223971861471861
"beach21.jpg","beach12.jpg",0.26969696969697
"beach21.jpg","beach22.jpg",0.558928571428571
"beach21.jpg","beach18.jpg",0.143452380952381
"beach21.jpg","beach0.jpg",0.326461038961039
"beach21.jpg","beach4.jpg",0.137247474747475
"beach14.jpg","beach13.jpg",0.160678210678211
"beach14.jpg","beach19.jpg",0.253463203463203
"beach14.jpg","beach6.jpg",0.186580086580087
"beach14.jpg","beach1.jpg",0.592478354978355
"beach14.jpg","beach17.jpg",0.48797225501771
"beach14.jpg","beach7.jpg",0.302597402597403
"beach14.jpg","beach21.jpg",0.506782106782107
"beach14.jpg","beach10.jpg",0.367550505050505
"beach14.jpg","beach9.jpg",0.69287518037518
"beach14.jpg","beach5.jpg",0.209361471861472
"beach14.jpg","beach8.jpg",0.534691066509248
"beach14.jpg","beach23.jpg",0.374350649350649
"beach14.jpg","beach11.jpg",0.556443688586546
"beach14.jpg","beach15.jpg",0.195562770562771
"beach14.jpg","beach3.jpg",0.455411255411255
"beach14.jpg","beach16.jpg",0.148160173160173
"beach14.jpg","beach20.jpg",0.375649350649351
"beach14.jpg","beach2.jpg",0.342290249433107
"beach14.jpg","beach12.jpg",0.296572871572872
"beach14.jpg","beach22.jpg",0.489502164502164
"beach14.jpg","beach18.jpg",0.316666666666667
"beach14.jpg","beach0.jpg",0.482449494949495
"beach14.jpg","beach4.jpg",0.103210678210678
"beach10.jpg","beach13.jpg",0.325324675324675
"beach10.jpg","beach19.jpg",0.283008658008658
"beach10.jpg","beach6.jpg",0.442604617604618
"beach10.jpg","beach1.jpg",0.377799094844549
"beach10.jpg","beach17.jpg",0.344426406926407
"beach10.jpg","beach7.jpg",0.318795093795094
"beach10.jpg","beach21.jpg",0.553499278499278
"beach10.jpg","beach14.jpg",0.367550505050505
"beach10.jpg","beach9.jpg",0.259807256235828
"beach10.jpg","beach5.jpg",0.540313852813853
"beach10.jpg","beach8.jpg",0.497348484848485
"beach10.jpg","beach23.jpg",0.733712121212121
"beach10.jpg","beach11.jpg",0.250901875901876
"beach10.jpg","beach15.jpg",0.132683982683983
"beach10.jpg","beach3.jpg",0.695707070707071
"beach10.jpg","beach16.jpg",0.142532467532468
"beach10.jpg","beach20.jpg",0.266071428571429
"beach10.jpg","beach2.jpg",0.151879181424636
"beach10.jpg","beach12.jpg",0.216468253968254
"beach10.jpg","beach22.jpg",0.335853432282004
"beach10.jpg","beach18.jpg",0.152651515151515
"beach10.jpg","beach0.jpg",0.140784468057195
"beach10.jpg","beach4.jpg",0.203138528138528
"beach9.jpg","beach13.jpg",0.12521645021645
"beach9.jpg","beach19.jpg",0.24512987012987
"beach9.jpg","beach6.jpg",0.074025974025974
